duration,age,housing,balance,job,y
344,58,no,3342,Employed,yes
1960,44,no,0,Unemployed,yes
485,57,no,4588,Unemployed,no
76,26,no,690,Employed,no
675,40,yes,533,Employed,no
238,48,yes,191,Employed,no
251,29,no,54,Employed,no
178,46,no,122,Employed,no
550,32,no,0,Employed,yes
916,56,no,1770,Unemployed,no
267,36,yes,145,Employed,no
434,42,yes,906,Employed,no
319,34,no,403,Employed,no
255,28,no,321,Employed,no
559,29,no,132,Employed,no
236,47,no,2,Employed,no
450,26,no,430,Employed,no
427,34,no,0,Employed,no
163,36,no,43,Employed,no
230,53,no,80,Employed,no
319,26,no,116,Employed,no
193,35,yes,506,Employed,no
53,39,no,211,Employed,no
48,54,no,542,Employed,no
14,39,yes,0,Employed,no
112,33,yes,420,Employed,no
14,34,yes,1758,Employed,no
135,42,yes,1397,Employed,no
18,36,yes,439,Unemployed,no
156,30,no,1282,Employed,no
8,43,yes,488,Employed,no
36,49,yes,1145,Employed,no
15,28,no,0,Unemployed,no
13,53,no,287,Employed,no
98,29,no,111,Unemployed,no
101,38,yes,648,Employed,no
35,32,yes,1518,Employed,no
495,64,no,440,Unemployed,yes
645,26,no,383,Employed,no
1019,31,no,13,Employed,yes
252,40,yes,990,Employed,no
289,40,yes,2663,Employed,no
188,61,no,3738,Unemployed,no
12,32,no,5969,Unemployed,no
43,52,no,0,Unemployed,no
17,33,no,387,Employed,no
287,31,no,0,Employed,no
217,35,yes,3,Employed,no
205,28,no,2909,Employed,no
117,41,yes,-117,Unemployed,no
90,46,yes,1698,Employed,no
101,36,no,2361,Employed,no
168,40,yes,767,Employed,no
170,42,yes,103,Employed,no
386,44,yes,196,Employed,no
409,36,no,0,Unemployed,no
36,35,no,868,Employed,no
521,31,no,-538,Employed,no
40,29,no,269,Employed,no
45,34,no,37,Employed,no
751,66,no,0,Employed,yes
341,26,no,3247,Unknown,no
99,31,yes,492,Employed,no
129,33,no,2583,Employed,no
402,28,no,29,Unemployed,no
206,26,no,2722,Employed,no
170,30,no,1924,Employed,no
218,44,yes,837,Employed,no
401,33,no,802,Employed,no
91,36,no,-125,Employed,no
350,32,no,0,Employed,no
146,70,no,5563,Employed,no
25,59,no,3000,Unemployed,no
439,48,no,264,Employed,no
141,37,no,6101,Employed,yes
150,33,yes,23,Employed,no
83,33,yes,417,Employed,no
69,47,yes,700,Unemployed,no
459,28,yes,53,Employed,no
193,46,yes,1352,Employed,no
384,31,no,23,Employed,no
93,29,no,2424,Unemployed,no
192,33,no,158,Employed,yes
184,26,yes,531,Employed,no
139,42,yes,66,Employed,no
311,33,yes,882,Unemployed,no
58,60,yes,5798,Employed,no
161,27,no,0,Employed,no
146,30,yes,93,Employed,no
174,47,yes,1096,Employed,no
258,36,no,510,Unemployed,no
79,45,yes,1265,Employed,no
137,53,no,593,Employed,no
179,37,no,310,Employed,no
178,50,no,346,Employed,yes
132,31,no,2137,Employed,no
25,55,yes,698,Employed,no
119,50,yes,-1455,Employed,no
40,52,no,1595,Unemployed,no
254,26,no,1347,Employed,no
290,40,no,0,Employed,no
74,39,no,195,Employed,no
496,27,no,524,Unemployed,no
36,58,yes,315,Unemployed,no
145,27,no,0,Employed,no
146,56,no,488,Unemployed,no
506,26,no,387,Unemployed,no
23,42,yes,1048,Employed,no
81,56,yes,2780,Employed,no
860,33,no,697,Employed,yes
174,31,no,1134,Employed,no
213,55,no,8104,Employed,no
110,67,no,491,Unemployed,no
10,30,no,0,Unemployed,no
156,45,yes,959,Employed,no
198,29,yes,76,Employed,no
38,30,no,300,Unemployed,no
101,27,no,795,Employed,no
39,38,no,0,Unemployed,no
514,34,yes,-28,Employed,no
115,27,no,540,Employed,no
135,28,yes,731,Employed,no
213,40,no,1832,Employed,no
166,32,no,300,Employed,no
748,50,no,1790,Employed,no
279,50,no,86,Unknown,no
339,46,yes,-369,Employed,no
526,49,no,48,Employed,no
156,56,no,616,Employed,yes
214,33,no,0,Employed,no
1423,48,no,0,Employed,no
256,54,no,5927,Employed,no
123,26,no,521,Unemployed,no
108,27,no,3977,Employed,no
163,34,no,1168,Employed,no
172,28,yes,89,Employed,no
142,57,no,3030,Unemployed,no
984,26,yes,1140,Employed,yes
8,45,no,285,Employed,no
220,36,yes,488,Employed,no
357,27,no,691,Employed,no
433,33,no,1412,Employed,no
44,32,no,2770,Employed,no
138,27,yes,116,Employed,no
144,34,no,457,Employed,no
11,52,yes,1351,Employed,no
217,33,yes,211,Employed,no
3102,53,yes,849,Employed,yes
7,27,no,6492,Employed,no
210,29,yes,195,Employed,no
285,47,no,691,Employed,no
354,55,no,-157,Employed,no
198,42,no,419,Employed,no
241,59,no,3444,Unemployed,yes
257,49,yes,183,Employed,no
270,59,no,1226,Unemployed,no
68,50,yes,-298,Employed,no
199,34,no,904,Employed,no
280,27,no,1024,Employed,no
278,41,yes,2701,Employed,no
288,35,yes,2158,Employed,no
665,46,yes,1251,Unemployed,no
8,46,no,22,Unemployed,no
10,29,yes,2,Employed,no
107,44,no,2938,Employed,no
249,40,no,49,Employed,no
437,29,no,0,Employed,no
527,35,yes,547,Unemployed,no
59,34,no,196,Employed,no
193,30,no,2303,Unemployed,no
1192,28,no,247,Employed,no
24,27,yes,13,Employed,no
427,38,yes,558,Employed,no
108,30,no,0,Employed,no
148,36,no,392,Employed,no
290,56,no,1272,Employed,no
74,45,yes,415,Employed,no
13,54,no,184,Employed,no
591,32,no,1879,Employed,yes
119,32,no,4110,Unemployed,no
463,19,no,1169,Unemployed,no
236,36,no,1102,Employed,no
197,30,no,522,Employed,no
110,49,yes,488,Employed,no
454,37,no,95,Employed,no
479,47,yes,1279,Employed,no
286,57,no,1532,Unemployed,no
460,28,no,236,Unemployed,no
607,44,yes,1258,Employed,no
92,31,no,690,Employed,no
229,22,no,0,Unemployed,yes
157,30,yes,520,Employed,no
270,31,no,1201,Employed,no
31,27,no,26,Employed,no
102,52,yes,289,Employed,no
183,35,no,2074,Employed,no
216,52,no,1089,Employed,no
97,48,yes,11298,Unemployed,no
7,55,no,274,Unemployed,no
130,28,no,1134,Employed,no
35,32,no,4,Unemployed,no
181,37,yes,924,Unemployed,no
284,31,no,476,Employed,no
10,40,no,108,Employed,no
269,38,no,2198,Employed,no
21,33,yes,594,Employed,no
11,51,no,2242,Employed,no
10,31,no,783,Employed,no
38,47,yes,1675,Employed,no
133,26,yes,479,Employed,no
23,51,no,2785,Employed,no
84,28,yes,-579,Employed,no
16,28,no,456,Employed,no
12,29,no,291,Employed,no
16,41,yes,873,Employed,no
105,46,no,291,Employed,no
7,47,no,520,Employed,no
122,39,no,208,Employed,no
38,40,yes,100,Employed,no
14,46,no,1106,Employed,no
19,35,no,-84,Unemployed,no
69,38,yes,452,Employed,no
22,34,no,1702,Employed,no
51,36,yes,106,Employed,no
16,53,no,559,Employed,no
502,29,no,103,Employed,no
390,33,yes,79,Employed,no
148,40,yes,89,Employed,no
11,27,yes,556,Employed,no
12,32,yes,298,Employed,no
701,28,yes,5679,Employed,yes
87,37,no,1290,Employed,no
912,39,no,1493,Employed,yes
79,32,no,881,Unemployed,no
102,45,no,1134,Employed,no
155,31,yes,395,Employed,no
342,52,no,749,Employed,no
190,31,no,655,Employed,no
1183,28,no,313,Employed,yes
29,35,no,694,Employed,no
71,43,yes,938,Employed,no
82,39,yes,1972,Employed,no
117,32,yes,322,Employed,no
27,35,no,182,Employed,no
28,37,yes,408,Employed,no
105,59,no,968,Employed,no
172,52,yes,-462,Employed,no
247,45,yes,2249,Unemployed,no
26,49,no,3103,Employed,no
18,33,yes,559,Unemployed,no
18,48,no,0,Employed,no
60,58,no,729,Unemployed,no
415,57,no,105,Employed,no
45,44,no,-393,Employed,no
36,47,yes,870,Employed,no
42,57,no,288,Unemployed,no
13,41,no,367,Employed,no
1541,31,no,1815,Employed,yes
13,45,yes,1512,Employed,no
170,39,yes,132,Employed,no
59,27,no,317,Employed,no
13,50,no,3690,Employed,no
345,33,yes,1029,Employed,no
15,40,no,99,Employed,no
122,32,yes,-359,Employed,no
61,27,no,1918,Employed,no
109,59,yes,413,Unemployed,no
116,41,no,242,Employed,no
17,32,yes,183,Employed,no
107,41,no,371,Employed,no
47,40,no,16,Employed,no
43,30,no,15261,Unemployed,no
122,45,yes,52,Employed,no
191,30,yes,2174,Employed,no
479,66,no,206,Unemployed,yes
68,76,no,2590,Unemployed,no
190,26,no,255,Employed,yes
123,30,no,270,Employed,yes
101,36,yes,0,Employed,no
7,32,yes,0,Employed,no
12,38,no,844,Employed,no
15,31,no,2088,Employed,no
253,28,no,4987,Employed,yes
70,28,no,659,Employed,no
58,26,no,477,Unemployed,no
118,33,no,191,Employed,no
48,52,yes,2709,Employed,no
89,34,no,764,Employed,no
844,29,no,160,Employed,no
204,29,no,176,Employed,no
48,43,yes,58,Unemployed,no
30,34,yes,0,Employed,no
42,31,yes,381,Unemployed,no
17,27,no,10,Employed,no
433,49,no,48,Employed,no
24,27,no,154,Unemployed,no
49,48,no,861,Employed,no
96,29,no,28,Employed,no
216,42,yes,0,Employed,no
92,28,yes,164,Employed,no
172,60,no,21,Employed,no
25,40,yes,201,Employed,no
112,30,no,237,Employed,no
41,37,yes,784,Employed,no
189,34,yes,582,Unemployed,no
51,31,yes,937,Employed,no
132,44,no,432,Employed,no
90,53,yes,-376,Employed,no
92,52,no,1646,Employed,no
71,36,no,115,Unemployed,no
161,40,yes,1389,Employed,no
45,45,no,4365,Employed,no
835,29,yes,673,Employed,yes
379,28,yes,217,Employed,no
297,31,yes,43,Employed,no
269,27,no,406,Employed,no
37,48,yes,354,Employed,no
12,32,yes,586,Unemployed,no
817,27,no,1301,Unemployed,no
37,34,no,677,Employed,no
147,41,no,1256,Employed,no
106,27,no,799,Unemployed,no
224,30,no,163,Employed,no
278,51,no,285,Employed,no
7,42,no,49,Employed,no
48,30,no,82,Employed,no
65,31,no,153,Employed,no
222,45,no,17609,Unemployed,no
23,49,no,267,Employed,no
290,44,yes,-43,Unemployed,no
44,34,no,81,Employed,no
64,41,no,5608,Unemployed,no
15,44,yes,304,Employed,no
211,33,no,93,Employed,no
44,26,no,1114,Employed,no
297,36,no,546,Employed,no
1971,49,no,320,Employed,yes
103,32,no,358,Employed,no
13,32,no,261,Employed,no
10,27,no,3196,Employed,no
155,41,yes,230,Employed,no
244,41,no,819,Unemployed,no
14,32,yes,316,Employed,no
616,32,no,19985,Employed,no
826,29,no,362,Employed,no
150,31,yes,830,Employed,no
125,27,no,-172,Employed,no
52,25,no,103,Employed,no
122,24,no,1179,Employed,no
66,53,no,8627,Employed,no
277,47,no,292,Employed,yes
154,42,no,757,Employed,yes
100,38,no,380,Unemployed,no
147,43,no,40,Employed,yes
503,61,no,1257,Unemployed,yes
515,35,yes,1693,Employed,yes
207,66,no,1323,Unemployed,no
49,38,no,0,Employed,no
39,59,no,1723,Employed,no
159,27,no,73,Employed,yes
132,31,no,373,Employed,yes
118,44,yes,2981,Employed,no
188,36,no,2012,Employed,no
208,33,yes,627,Employed,no
402,32,no,1138,Unemployed,yes
528,30,no,302,Unemployed,yes
123,57,yes,2887,Employed,no
331,31,yes,3,Employed,yes
446,33,no,369,Employed,yes
354,69,no,2346,Unemployed,yes
285,40,yes,4736,Employed,yes
108,26,no,1222,Employed,no
56,58,no,26831,Employed,no
309,58,no,4198,Employed,no
123,19,no,0,Unemployed,no
152,30,no,1599,Employed,yes
109,41,no,1066,Employed,yes
184,46,yes,2732,Employed,no
280,31,yes,2603,Employed,yes
227,22,no,381,Unemployed,yes
274,20,no,1191,Unemployed,no
369,22,no,33,Employed,yes
89,83,no,3349,Unemployed,no
139,71,no,362,Unemployed,no
388,33,no,1778,Employed,yes
262,48,no,5689,Employed,yes
165,85,no,12114,Unemployed,yes
99,72,no,0,Unemployed,yes
121,46,no,2232,Employed,yes
56,36,no,635,Employed,no
119,26,no,11862,Employed,yes
71,37,yes,127,Employed,yes
92,63,no,859,Unemployed,no
75,53,no,2152,Employed,yes
104,63,yes,133,Unemployed,no
123,27,yes,4991,Employed,no
152,90,no,1,Unemployed,yes
55,27,yes,970,Employed,no
439,54,no,1872,Employed,yes
706,67,no,1341,Unemployed,yes
299,27,yes,3733,Unemployed,yes
121,64,yes,1473,Employed,no
138,42,no,7702,Employed,yes
66,38,no,187,Employed,no
93,71,no,4657,Unemployed,yes
93,58,no,4700,Unemployed,no
137,42,yes,3274,Unemployed,no
261,47,no,0,Employed,yes
170,44,yes,348,Employed,yes
91,37,no,2442,Employed,yes
138,37,yes,1543,Employed,yes
331,28,no,805,Employed,yes
65,64,yes,0,Employed,no
57,27,no,516,Employed,no
223,82,no,278,Unemployed,no
92,21,no,2265,Employed,yes
38,36,yes,953,Employed,no
485,25,no,2506,Employed,yes
233,63,no,1612,Unemployed,yes
73,60,no,2063,Employed,no
232,32,no,312,Employed,yes
88,51,yes,196,Employed,yes
281,73,no,459,Unemployed,yes
104,26,no,620,Unemployed,yes
127,74,no,1714,Unemployed,yes
196,62,no,5943,Employed,yes
221,65,no,2416,Unemployed,yes
63,57,yes,403,Employed,no
226,47,no,335,Employed,yes
737,62,no,800,Unemployed,yes
120,38,yes,755,Employed,yes
185,71,no,2850,Unemployed,yes
323,29,yes,1135,Employed,yes
97,26,yes,827,Employed,no
113,61,no,197,Unemployed,yes
141,29,no,8749,Employed,no
228,31,no,2332,Employed,no
154,64,no,315,Unemployed,yes
202,57,no,720,Unemployed,yes
364,75,no,358,Unemployed,yes
1201,54,no,511,Employed,no
466,37,no,5355,Employed,yes
475,68,no,445,Unemployed,yes
147,29,no,5359,Employed,yes
176,61,no,1263,Employed,no
172,51,no,1443,Employed,yes
343,41,yes,4047,Employed,yes
185,24,no,23878,Unemployed,yes
360,78,no,158,Unemployed,no
134,24,no,167,Employed,yes
224,39,yes,0,Employed,yes
92,59,no,26,Unemployed,no
83,59,no,1047,Unemployed,yes
355,85,no,7613,Unemployed,yes
332,31,no,131,Employed,yes
89,32,no,2340,Employed,yes
264,29,no,15459,Employed,yes
442,51,no,117,Employed,yes
208,39,no,2266,Employed,yes
209,28,no,0,Unemployed,yes
260,28,no,119,Employed,no
88,30,yes,985,Employed,no
78,21,no,164,Unemployed,no
268,44,no,558,Employed,yes
654,26,no,2509,Employed,yes
37,80,no,1021,Unemployed,no
65,28,yes,1287,Employed,yes
245,48,yes,1808,Employed,yes
152,37,no,1130,Employed,yes
367,71,no,653,Unemployed,yes
361,62,no,2021,Employed,yes
418,78,no,2735,Unemployed,no
90,26,no,834,Employed,no
141,28,no,3611,Employed,yes
88,36,no,-1,Employed,no
100,25,no,2503,Unemployed,no
51,29,no,48,Unemployed,no
210,26,no,313,Employed,yes
97,43,yes,983,Unemployed,yes
180,34,no,88,Employed,no
29,54,no,258,Employed,no
79,29,no,238,Employed,no
476,43,yes,477,Employed,no
123,41,no,144,Employed,no
74,38,no,807,Unemployed,no
94,45,yes,273,Employed,no
48,41,no,349,Employed,no
429,53,no,264,Employed,no
154,30,no,601,Employed,no
45,29,yes,1275,Employed,no
58,25,yes,760,Employed,no
47,34,yes,-398,Employed,no
412,25,yes,1231,Employed,yes
353,25,yes,3730,Employed,yes
192,30,no,617,Employed,yes
49,73,yes,1641,Unemployed,yes
172,31,no,924,Employed,yes
204,47,no,1147,Employed,no
342,28,yes,2489,Employed,yes
131,66,no,995,Unemployed,yes
49,75,no,1470,Unemployed,no
87,41,yes,280,Employed,yes
115,46,no,3434,Employed,yes
156,42,no,576,Unemployed,yes
79,28,no,1363,Employed,yes
71,45,yes,4367,Employed,no
46,37,no,3427,Employed,no
165,33,yes,1636,Employed,yes
30,30,no,6836,Unknown,no
110,33,no,607,Employed,yes
712,42,yes,1376,Employed,yes
169,33,yes,218,Employed,no
73,31,yes,2667,Employed,no
76,28,no,356,Employed,no
378,35,yes,52,Employed,yes
149,36,no,1381,Employed,no
116,55,yes,0,Employed,yes
139,62,no,367,Unknown,no
154,43,no,3917,Employed,yes
142,31,yes,982,Employed,no
145,45,yes,129,Employed,no
69,35,no,5367,Employed,no
239,37,no,549,Employed,yes
54,26,no,1595,Employed,no
170,25,yes,1116,Unemployed,no
202,33,no,21,Employed,no
175,29,no,92,Employed,yes
120,49,no,2881,Employed,yes
59,35,no,1055,Employed,no
56,63,no,661,Employed,no
1447,61,no,32685,Unemployed,yes
76,33,yes,1925,Employed,no
131,25,no,1099,Employed,no
136,35,no,-85,Employed,no
382,44,no,250,Employed,yes
88,54,yes,25,Employed,no
39,27,no,2033,Unemployed,no
143,54,no,602,Employed,yes
631,28,yes,730,Employed,yes
133,27,no,1177,Unemployed,no
83,30,no,523,Employed,yes
212,94,no,1234,Unemployed,no
499,47,no,293,Employed,yes
350,34,no,215,Employed,yes
103,38,no,2549,Employed,no
426,37,no,0,Unknown,yes
320,25,yes,42,Employed,yes
156,29,yes,316,Employed,yes
168,62,yes,4562,Employed,yes
180,58,no,10180,Employed,yes
305,46,no,0,Employed,yes
96,56,no,281,Unemployed,yes
152,49,yes,523,Employed,yes
87,23,no,486,Unemployed,no
229,28,no,126,Employed,no
105,32,yes,3820,Employed,no
92,68,no,1316,Unemployed,no
377,33,no,250,Employed,yes
396,24,no,1030,Employed,yes
77,48,no,606,Employed,no
82,27,no,0,Unemployed,yes
66,72,no,588,Unemployed,no
61,50,no,268,Employed,no
63,32,no,506,Employed,yes
168,23,no,0,Employed,no
86,25,no,771,Unemployed,no
64,59,no,8674,Employed,no
181,83,no,1097,Unemployed,yes
53,36,yes,2061,Employed,no
86,19,no,27,Unemployed,no
90,41,no,203,Employed,no
41,29,no,873,Employed,no
119,48,no,1296,Unemployed,no
106,35,yes,3698,Employed,yes
196,28,no,5763,Employed,yes
115,66,no,2820,Unemployed,no
84,26,no,651,Employed,no
167,30,no,988,Unemployed,no
199,30,no,2539,Unemployed,yes
195,29,no,2326,Employed,yes
229,36,no,811,Employed,yes
227,57,no,256,Employed,yes
136,26,no,598,Unemployed,no
266,21,no,682,Employed,yes
131,23,no,1506,Employed,yes
116,34,no,575,Employed,yes
101,26,yes,1274,Employed,no
303,79,no,8304,Unemployed,yes
217,32,no,409,Employed,yes
97,28,no,6551,Employed,no
164,52,yes,0,Employed,no
112,35,yes,671,Employed,yes
80,47,no,2351,Employed,yes
106,61,no,997,Employed,yes
272,30,no,4808,Employed,yes
56,23,no,3092,Employed,no
75,34,yes,4447,Employed,no
122,70,no,6422,Unemployed,yes
261,28,no,3623,Employed,yes
135,52,no,31,Employed,yes
103,27,no,464,Employed,no
93,28,no,171,Employed,yes
59,19,no,1803,Unemployed,no
159,43,no,1358,Employed,yes
70,28,no,111,Unemployed,no
230,30,no,685,Unemployed,no
60,29,no,345,Employed,no
266,57,no,2681,Employed,yes
95,24,no,-61,Employed,yes
796,25,no,4461,Employed,yes
101,41,no,0,Employed,no
96,52,no,2993,Employed,no
74,59,no,0,Unemployed,no
126,32,no,8929,Employed,yes
323,65,no,715,Employed,yes
101,34,no,1085,Employed,yes
103,43,no,2987,Employed,no
188,44,no,1058,Employed,yes
203,50,no,388,Employed,yes
101,32,yes,-34,Employed,yes
56,64,no,1319,Employed,no
71,63,no,1840,Unemployed,no
58,70,no,1236,Unemployed,no
2330,44,no,423,Employed,yes
80,33,no,258,Employed,yes
229,49,yes,1807,Employed,yes
80,53,no,0,Employed,yes
119,31,no,71,Employed,yes
156,61,no,1332,Employed,yes
186,37,yes,33,Employed,yes
120,64,no,2923,Unemployed,no
139,58,no,5810,Employed,yes
1209,30,no,3473,Employed,yes
85,25,no,1259,Employed,no
3076,47,yes,238,Employed,yes
432,61,no,5157,Employed,no
296,60,no,1740,Employed,yes
80,78,no,499,Employed,no
104,45,yes,10768,Employed,no
93,30,no,7387,Unemployed,no
44,62,yes,4886,Employed,no
147,57,no,1610,Employed,no
83,28,no,459,Unemployed,no
392,36,no,3407,Employed,yes
74,68,no,518,Unemployed,no
163,30,no,739,Employed,no
220,43,no,132,Employed,yes
133,22,no,2139,Unemployed,no
178,46,no,974,Employed,yes
195,37,yes,1000,Employed,yes
187,31,no,115,Employed,yes
325,44,no,3665,Employed,no
299,31,no,180,Employed,yes
325,30,yes,201,Employed,yes
159,26,no,657,Employed,no
136,29,no,261,Employed,no
236,27,no,672,Unemployed,no
159,33,no,154,Employed,no
140,83,no,0,Unemployed,no
278,32,no,8866,Employed,yes
194,35,yes,2,Employed,yes
224,59,no,259,Employed,yes
201,33,yes,1107,Employed,yes
147,41,yes,-675,Employed,yes
167,37,no,1730,Employed,yes
181,55,no,9329,Employed,no
220,31,no,447,Employed,yes
93,28,no,5916,Unemployed,no
47,24,no,493,Employed,no
248,32,yes,376,Employed,yes
415,26,no,2786,Employed,yes
233,46,no,6651,Employed,no
115,53,no,10185,Employed,yes
269,30,no,2,Employed,no
83,37,no,127,Employed,no
136,73,no,448,Unemployed,yes
89,57,no,1292,Unemployed,no
132,34,no,978,Unemployed,yes
74,49,no,377,Unemployed,no
115,41,yes,158,Employed,no
58,58,no,111,Employed,no
116,26,no,15,Employed,no
125,53,no,2245,Employed,no
144,46,yes,-130,Employed,yes
170,76,no,3049,Unemployed,yes
269,46,no,11385,Employed,yes
115,83,no,46,Unemployed,yes
506,40,yes,0,Employed,yes
78,26,no,689,Employed,no
96,23,no,4126,Unemployed,yes
278,34,no,212,Employed,yes
411,24,no,1250,Unemployed,yes
117,41,yes,25,Employed,yes
200,39,no,2981,Employed,yes
143,38,no,6706,Employed,no
94,48,yes,0,Employed,no
131,21,no,242,Employed,no
267,37,no,623,Employed,no
475,28,no,1277,Employed,yes
86,40,no,5,Employed,no
439,55,no,325,Employed,no
278,43,yes,3301,Employed,no
181,57,no,571,Employed,no
101,29,yes,201,Employed,no
515,77,no,9601,Unemployed,yes
300,36,no,565,Employed,yes
342,58,yes,1384,Employed,yes
124,45,no,2466,Employed,no
283,32,yes,658,Employed,yes
78,47,yes,649,Employed,no
229,46,yes,70,Employed,yes
102,57,no,0,Employed,no
277,35,no,122,Employed,no
689,50,yes,0,Employed,no
378,27,no,213,Unemployed,yes
101,33,yes,215,Employed,no
558,57,no,3858,Employed,no
199,69,no,647,Unemployed,no
166,32,no,234,Employed,no
234,59,no,9676,Unemployed,yes
271,19,no,134,Unemployed,yes
347,25,no,316,Employed,yes
180,23,no,2143,Employed,yes
57,44,no,2756,Unemployed,no
171,26,no,1327,Employed,no
96,49,yes,255,Employed,no
415,32,yes,2833,Employed,no
95,31,no,620,Employed,no
364,47,no,3663,Employed,yes
114,23,yes,1004,Employed,no
517,22,no,114,Employed,yes
167,32,no,2321,Unemployed,no
78,30,no,6495,Employed,no
1081,27,no,831,Employed,yes
163,73,no,2308,Unemployed,yes
52,26,no,2855,Employed,no
138,36,yes,9324,Employed,no
259,24,yes,753,Employed,no
684,57,yes,6468,Employed,no
237,41,yes,1468,Employed,yes
158,30,no,311,Employed,yes
494,60,no,7336,Employed,no
829,55,no,0,Employed,no
248,33,yes,260,Employed,no
351,26,no,274,Employed,yes
131,36,yes,45,Employed,no
73,35,yes,-121,Employed,no
202,46,yes,10469,Employed,no
247,32,yes,250,Employed,no
107,40,yes,250,Employed,no
836,46,yes,184,Employed,no
212,40,yes,442,Employed,no
1176,38,yes,172,Employed,yes
124,27,yes,0,Employed,no
1196,46,yes,507,Employed,yes
165,27,no,393,Employed,yes
525,44,yes,5780,Employed,no
117,38,no,10,Employed,no
387,63,no,-39,Employed,yes
498,52,yes,1256,Employed,no
