ID,duration,poutcome,month,pdays,age,previous,contact,housing,job,campaign,balance,education,loan,marital,y
32372,772,unknown,apr,never,35,never,cellular,yes,Employed,4,high,secondary,no,married,no
32373,114,failure,apr,6monthsto1year,36,low,cellular,yes,Employed,2,high,primary,no,single,no
32374,657,other,apr,1monthto6month,37,low,cellular,yes,Employed,4,low,secondary,no,married,no
32375,262,unknown,apr,never,47,never,cellular,yes,Employed,2,veryhigh,secondary,no,married,no
32376,123,success,apr,6monthsto1year,36,med,cellular,yes,Employed,3,high,tertiary,no,single,no
32377,132,unknown,apr,never,43,never,cellular,no,Employed,2,high,secondary,no,married,no
32378,255,other,apr,6monthsto1year,48,low,cellular,yes,Employed,2,high,secondary,no,married,no
32379,375,unknown,apr,never,41,never,cellular,yes,Employed,2,high,secondary,no,single,no
32380,386,unknown,apr,never,36,never,cellular,yes,Employed,2,avergae,secondary,no,married,no
32381,341,other,apr,6monthsto1year,42,low,cellular,yes,Employed,2,high,unknown,no,married,no
32382,280,failure,apr,1monthto6month,37,low,cellular,yes,Employed,2,high,secondary,no,married,no
32383,302,failure,apr,6monthsto1year,31,low,cellular,yes,Employed,2,high,tertiary,no,single,no
32384,1018,unknown,apr,never,26,never,cellular,yes,Employed,2,low,unknown,no,married,no
32385,399,failure,apr,6monthsto1year,44,low,cellular,yes,Employed,2,high,tertiary,no,divorced,no
32386,567,unknown,apr,never,35,never,cellular,yes,Employed,2,high,secondary,no,divorced,no
32387,91,failure,apr,6monthsto1year,47,low,cellular,yes,Employed,2,high,tertiary,no,married,no
32388,122,failure,apr,1monthto6month,42,low,cellular,yes,Employed,4,high,primary,yes,married,no
32389,901,unknown,apr,never,36,never,cellular,yes,Employed,2,high,tertiary,no,married,yes
32390,640,unknown,apr,never,37,never,cellular,yes,Employed,2,low,secondary,no,single,no
32391,417,unknown,apr,never,24,never,cellular,yes,Employed,2,high,secondary,no,single,no
32392,1365,failure,apr,6monthsto1year,32,low,cellular,yes,Employed,2,high,secondary,no,married,yes
32393,194,unknown,apr,never,32,never,cellular,yes,Employed,2,high,primary,no,married,no
32394,316,unknown,apr,never,35,never,cellular,yes,Employed,2,high,tertiary,yes,married,no
32395,184,unknown,apr,never,44,never,cellular,yes,Employed,2,high,secondary,no,divorced,no
32396,176,unknown,apr,never,35,never,cellular,yes,Employed,3,high,tertiary,yes,married,no
32397,71,failure,apr,6monthsto1year,38,low,cellular,yes,Employed,2,high,tertiary,no,married,no
32398,63,failure,apr,1monthto6month,42,low,telephone,yes,Employed,2,high,secondary,no,married,no
32399,433,unknown,apr,never,48,never,cellular,yes,Employed,2,veryhigh,secondary,no,single,no
32400,323,failure,apr,6monthsto1year,33,low,cellular,yes,Employed,2,high,secondary,yes,single,no
32401,127,unknown,apr,never,36,never,cellular,yes,Employed,2,high,tertiary,no,single,no
32402,449,unknown,apr,never,49,never,cellular,yes,Employed,2,high,secondary,no,married,no
32403,472,unknown,apr,never,26,never,cellular,yes,Employed,2,high,tertiary,no,single,no
32404,1007,failure,apr,6monthsto1year,39,low,cellular,yes,Employed,3,high,primary,no,married,no
32405,383,failure,apr,6monthsto1year,32,low,cellular,yes,Employed,3,high,secondary,no,single,no
32406,256,failure,apr,6monthsto1year,38,low,cellular,yes,Employed,3,high,secondary,no,married,no
32407,668,failure,apr,1monthto6month,32,low,telephone,yes,Employed,3,high,secondary,yes,married,no
32408,667,unknown,apr,never,39,never,cellular,yes,Employed,2,low,secondary,no,married,no
32409,215,other,apr,6monthsto1year,29,low,cellular,yes,Employed,3,high,tertiary,no,single,no
32410,348,other,apr,6monthsto1year,40,low,cellular,yes,Employed,2,low,primary,no,married,no
32411,792,unknown,apr,never,43,never,cellular,yes,Employed,2,high,primary,no,married,no
32412,173,unknown,apr,never,42,never,cellular,yes,Employed,2,high,primary,no,married,no
32413,55,unknown,apr,never,20,never,telephone,yes,Unemployed,2,high,unknown,no,single,no
32414,282,other,apr,6monthsto1year,33,low,cellular,yes,Employed,2,high,tertiary,no,single,no
32415,198,unknown,apr,never,38,never,telephone,yes,Employed,3,high,tertiary,no,married,no
32416,86,other,apr,6monthsto1year,36,low,cellular,yes,Employed,1,high,primary,no,married,no
32417,104,failure,apr,6monthsto1year,53,low,cellular,yes,Employed,1,high,secondary,no,married,no
32418,408,other,apr,6monthsto1year,32,med,cellular,no,Employed,2,veryhigh,primary,no,married,no
32419,370,failure,apr,6monthsto1year,41,low,cellular,yes,Employed,3,low,primary,no,married,no
32420,48,failure,apr,1monthto6month,35,low,cellular,yes,Employed,4,high,secondary,no,divorced,no
32421,316,unknown,apr,never,34,never,cellular,yes,Employed,2,high,tertiary,no,single,no
32422,279,failure,apr,1monthto6month,47,low,cellular,yes,Employed,3,high,secondary,yes,divorced,no
32423,225,success,apr,1monthto6month,31,low,cellular,yes,Employed,1,high,secondary,no,married,no
32424,948,unknown,apr,never,30,never,cellular,yes,Employed,1,high,secondary,no,single,no
32425,299,unknown,apr,never,54,never,cellular,no,Employed,2,high,secondary,yes,married,yes
32426,193,other,apr,6monthsto1year,38,low,telephone,yes,Employed,1,high,secondary,no,married,no
32427,804,failure,apr,6monthsto1year,42,low,cellular,yes,Employed,2,high,secondary,no,divorced,no
32428,211,unknown,apr,never,32,never,cellular,yes,Employed,3,high,secondary,yes,divorced,no
32429,399,unknown,apr,never,34,never,cellular,yes,Employed,1,avergae,tertiary,no,married,no
32430,691,unknown,apr,never,38,never,cellular,yes,Employed,1,avergae,tertiary,no,married,no
32431,344,unknown,apr,never,36,never,cellular,yes,Employed,1,high,secondary,no,married,no
32432,539,unknown,apr,never,39,never,cellular,yes,Employed,1,high,secondary,no,divorced,no
32433,258,unknown,apr,never,41,never,cellular,yes,Employed,1,high,secondary,no,single,no
32434,161,unknown,apr,never,50,never,cellular,no,Employed,1,high,tertiary,no,married,yes
32435,284,unknown,apr,never,24,never,cellular,yes,Employed,1,low,secondary,no,married,no
32436,580,failure,apr,6monthsto1year,45,low,cellular,yes,Employed,1,high,primary,no,married,no
32437,137,unknown,apr,never,33,never,cellular,yes,Employed,2,high,tertiary,no,married,no
32438,119,success,apr,6monthsto1year,27,low,cellular,yes,Employed,1,high,secondary,no,single,no
32439,296,unknown,apr,never,24,never,cellular,yes,Employed,1,high,secondary,no,single,no
32440,169,unknown,apr,never,35,never,cellular,yes,Employed,1,low,secondary,no,single,no
32441,115,failure,apr,1monthto6month,34,low,cellular,yes,Employed,2,high,primary,no,married,no
32442,81,unknown,apr,never,39,never,cellular,yes,Employed,2,low,tertiary,no,single,no
32443,429,unknown,apr,never,32,never,cellular,yes,Employed,1,high,secondary,yes,single,no
32444,478,unknown,apr,never,34,never,cellular,yes,Employed,2,avergae,tertiary,no,single,no
32445,75,unknown,apr,never,41,never,cellular,yes,Employed,1,high,secondary,no,married,no
32446,466,unknown,apr,never,42,never,cellular,yes,Employed,4,high,secondary,no,married,no
32447,263,unknown,apr,never,54,never,cellular,yes,Employed,1,low,unknown,no,divorced,no
32448,287,unknown,apr,never,66,never,telephone,no,Unemployed,1,high,tertiary,no,married,no
32449,304,unknown,apr,never,35,never,cellular,yes,Employed,1,high,secondary,yes,married,no
32450,772,unknown,apr,never,39,never,cellular,yes,Employed,1,high,secondary,yes,divorced,no
32451,263,unknown,apr,never,41,never,cellular,yes,Employed,1,low,secondary,no,married,no
32452,127,unknown,apr,never,77,never,telephone,no,Unemployed,7,high,primary,no,divorced,no
32453,432,unknown,apr,never,42,never,cellular,yes,Employed,1,high,tertiary,no,married,no
32454,332,failure,apr,6monthsto1year,42,low,cellular,yes,Employed,2,high,secondary,no,single,no
32455,829,unknown,apr,never,43,never,cellular,yes,Employed,1,high,unknown,no,married,no
32456,614,failure,apr,6monthsto1year,44,low,cellular,yes,Employed,1,high,primary,no,divorced,no
32457,301,unknown,apr,never,33,never,cellular,yes,Employed,3,high,secondary,yes,divorced,no
32458,102,other,apr,1monthto6month,35,low,cellular,yes,Employed,1,avergae,tertiary,no,married,no
32459,797,unknown,apr,never,46,never,cellular,yes,Employed,1,high,primary,no,married,no
32460,348,unknown,apr,never,35,never,cellular,yes,Employed,3,high,secondary,yes,married,no
32461,1410,failure,apr,6monthsto1year,53,low,cellular,yes,Employed,1,high,primary,no,married,no
32462,633,other,apr,6monthsto1year,33,low,cellular,yes,Employed,3,high,tertiary,no,single,no
32463,944,failure,apr,6monthsto1year,32,low,cellular,yes,Employed,1,high,tertiary,no,single,yes
32464,551,unknown,apr,never,28,never,cellular,no,Unemployed,2,high,tertiary,no,single,yes
32465,340,failure,apr,6monthsto1year,40,low,cellular,yes,Employed,1,high,secondary,yes,married,no
32466,201,other,apr,6monthsto1year,44,low,telephone,yes,Employed,2,high,tertiary,no,married,no
32467,427,failure,apr,1monthto6month,53,low,cellular,yes,Employed,1,high,tertiary,no,married,no
32468,635,unknown,apr,never,48,never,cellular,yes,Employed,1,high,secondary,no,married,no
32469,472,unknown,apr,never,35,never,cellular,yes,Employed,1,high,secondary,no,married,no
32470,237,unknown,apr,never,39,never,cellular,yes,Employed,1,high,secondary,no,married,no
32471,561,unknown,apr,never,39,never,cellular,no,Employed,3,low,tertiary,no,divorced,no
32472,1156,failure,apr,6monthsto1year,40,low,cellular,yes,Employed,1,high,primary,no,divorced,yes
32473,307,unknown,apr,never,25,never,cellular,yes,Employed,1,high,secondary,no,single,no
32474,46,unknown,apr,never,41,never,cellular,yes,Employed,4,veryhigh,secondary,no,single,no
32475,71,unknown,apr,never,33,never,cellular,yes,Employed,2,veryhigh,secondary,no,married,no
32476,109,unknown,apr,never,44,never,telephone,yes,Employed,3,high,secondary,no,single,no
32477,266,unknown,apr,never,37,never,cellular,yes,Employed,2,high,secondary,no,married,no
32478,110,failure,apr,6monthsto1year,37,low,cellular,yes,Employed,1,avergae,tertiary,no,married,no
32479,377,unknown,apr,never,52,never,cellular,yes,Employed,2,high,primary,no,married,no
32480,81,failure,apr,6monthsto1year,34,low,cellular,yes,Employed,1,high,tertiary,no,single,no
32481,245,failure,apr,1monthto6month,32,low,cellular,yes,Employed,1,veryhigh,tertiary,no,single,no
32482,377,unknown,apr,never,35,never,telephone,yes,Employed,2,high,secondary,no,married,no
32483,360,unknown,apr,never,35,never,cellular,yes,Employed,1,high,secondary,no,single,no
32484,430,unknown,apr,never,36,never,cellular,yes,Employed,1,high,secondary,yes,married,no
32485,193,failure,apr,6monthsto1year,34,low,cellular,yes,Employed,1,high,secondary,no,married,no
32486,271,failure,apr,1monthto6month,33,low,cellular,yes,Employed,1,high,secondary,no,single,no
32487,282,unknown,apr,never,38,never,cellular,yes,Employed,1,high,secondary,no,single,no
32488,390,failure,apr,6monthsto1year,37,low,cellular,yes,Employed,1,high,secondary,no,married,no
32489,226,failure,apr,6monthsto1year,54,low,cellular,yes,Employed,1,high,secondary,no,single,no
32490,260,other,apr,6monthsto1year,33,low,cellular,yes,Employed,1,high,tertiary,yes,divorced,no
32491,109,unknown,apr,never,53,never,cellular,yes,Employed,1,high,secondary,no,married,no
32492,252,failure,apr,6monthsto1year,31,low,cellular,yes,Employed,1,low,secondary,yes,married,no
32493,125,unknown,apr,never,33,never,cellular,yes,Employed,4,high,tertiary,yes,married,no
32494,225,unknown,apr,never,33,never,cellular,yes,Employed,1,high,unknown,no,single,no
32495,620,unknown,apr,never,42,never,cellular,yes,Employed,1,high,secondary,no,divorced,no
32496,557,unknown,apr,never,53,never,cellular,yes,Employed,1,avergae,primary,no,married,no
32497,41,other,apr,6monthsto1year,41,low,cellular,yes,Employed,1,high,secondary,no,married,no
32498,50,unknown,apr,never,50,never,cellular,yes,Employed,1,high,secondary,no,divorced,no
32499,239,failure,apr,6monthsto1year,33,low,cellular,yes,Employed,3,avergae,secondary,no,single,no
32500,261,other,apr,6monthsto1year,41,low,cellular,yes,Employed,3,high,secondary,yes,married,no
32501,222,failure,apr,6monthsto1year,48,low,cellular,yes,Employed,1,high,tertiary,no,single,no
32502,37,failure,apr,6monthsto1year,37,low,cellular,yes,Employed,1,high,secondary,no,married,no
32503,180,unknown,apr,never,29,never,cellular,yes,Employed,2,high,secondary,no,married,no
32504,80,other,apr,6monthsto1year,42,low,cellular,no,Employed,1,high,secondary,no,married,no
32505,30,unknown,apr,never,59,never,cellular,yes,Employed,1,high,primary,no,married,no
32506,156,other,apr,6monthsto1year,56,low,cellular,yes,Unemployed,1,high,secondary,no,married,yes
32507,345,unknown,apr,never,54,never,cellular,yes,Employed,1,avergae,primary,no,married,no
32508,439,unknown,apr,never,30,never,cellular,yes,Employed,1,high,primary,no,single,no
32509,118,unknown,apr,never,33,never,cellular,yes,Employed,1,high,secondary,yes,married,no
32510,46,unknown,apr,never,35,never,cellular,yes,Employed,1,low,secondary,no,divorced,no
32511,85,other,apr,6monthsto1year,44,low,cellular,yes,Employed,1,high,primary,no,married,no
32512,233,unknown,apr,never,34,never,cellular,yes,Employed,2,high,tertiary,no,divorced,no
32513,249,unknown,apr,never,35,never,cellular,yes,Employed,1,high,tertiary,yes,married,no
32514,179,unknown,apr,never,42,never,cellular,yes,Employed,1,high,secondary,no,married,no
32515,52,unknown,apr,never,28,never,cellular,yes,Employed,1,high,secondary,no,single,no
32516,112,failure,apr,6monthsto1year,34,low,cellular,yes,Employed,1,low,secondary,no,single,no
32517,392,unknown,apr,never,44,never,cellular,yes,Employed,1,high,secondary,no,married,no
32518,467,unknown,apr,never,44,never,cellular,yes,Employed,1,high,secondary,yes,married,no
32519,113,unknown,apr,never,43,never,cellular,yes,Employed,2,high,secondary,no,married,no
32520,119,unknown,apr,never,43,never,cellular,yes,Employed,1,high,tertiary,no,single,no
32521,98,unknown,apr,never,47,never,telephone,yes,Employed,1,high,secondary,no,married,no
32522,402,failure,apr,6monthsto1year,52,low,cellular,yes,Employed,1,high,primary,no,married,no
32523,408,failure,apr,6monthsto1year,34,low,cellular,yes,Employed,1,high,secondary,no,married,no
32524,85,failure,apr,1monthto6month,55,low,cellular,yes,Employed,1,high,secondary,no,married,no
32525,76,unknown,apr,never,40,never,cellular,yes,Employed,1,high,primary,no,married,no
32526,224,failure,apr,6monthsto1year,25,low,cellular,no,Unemployed,1,avergae,secondary,no,single,no
32527,294,failure,apr,6monthsto1year,36,low,cellular,yes,Employed,1,high,secondary,yes,married,no
32528,18,unknown,apr,never,37,never,cellular,yes,Employed,1,high,secondary,no,married,no
32529,420,unknown,apr,never,37,never,cellular,yes,Employed,1,high,secondary,no,married,no
32530,346,unknown,apr,never,28,never,cellular,yes,Unemployed,1,high,secondary,no,single,no
32531,198,unknown,apr,never,46,never,cellular,yes,Employed,1,high,secondary,no,married,no
32532,175,failure,apr,6monthsto1year,34,low,cellular,yes,Employed,1,high,secondary,yes,married,no
32533,108,unknown,apr,never,64,never,cellular,no,Unemployed,1,high,primary,no,married,no
32534,114,failure,apr,6monthsto1year,33,low,cellular,yes,Employed,1,high,secondary,no,married,no
32535,552,failure,apr,6monthsto1year,33,low,cellular,yes,Employed,1,high,secondary,no,married,no
32536,142,unknown,apr,never,44,never,cellular,yes,Employed,1,high,secondary,no,divorced,no
32537,155,unknown,apr,never,39,never,cellular,yes,Employed,1,high,primary,no,married,no
32538,238,failure,apr,6monthsto1year,36,low,cellular,yes,Employed,1,high,primary,no,married,no
32539,416,failure,apr,6monthsto1year,37,low,cellular,yes,Employed,1,high,secondary,no,single,no
32540,86,unknown,apr,never,34,never,cellular,yes,Employed,1,high,secondary,no,married,no
32541,71,success,apr,6monthsto1year,38,low,cellular,yes,Employed,2,high,secondary,yes,single,no
32542,599,unknown,apr,never,50,never,cellular,yes,Employed,2,high,secondary,no,married,no
32543,41,other,apr,6monthsto1year,47,low,cellular,yes,Employed,1,avergae,secondary,no,married,no
32544,582,unknown,apr,never,42,never,cellular,yes,Employed,1,high,primary,no,married,no
32545,210,unknown,apr,never,41,never,cellular,yes,Employed,1,high,secondary,no,married,no
32546,287,unknown,apr,never,36,never,cellular,yes,Employed,1,high,primary,no,single,no
32547,294,failure,apr,6monthsto1year,30,low,cellular,yes,Employed,1,high,secondary,no,married,no
32548,236,unknown,apr,never,37,never,cellular,yes,Employed,3,low,tertiary,no,married,no
32549,282,failure,apr,1monthto6month,34,low,cellular,no,Employed,2,high,secondary,no,married,no
32550,416,unknown,apr,never,31,never,cellular,yes,Employed,1,high,secondary,no,single,no
32551,612,failure,apr,1monthto6month,33,low,cellular,yes,Employed,1,high,secondary,no,married,no
32552,177,unknown,apr,never,51,never,cellular,no,Employed,1,high,unknown,no,married,no
32553,799,unknown,apr,never,42,never,cellular,yes,Employed,1,veryhigh,secondary,no,divorced,no
32554,678,unknown,apr,never,34,never,cellular,yes,Employed,1,high,secondary,no,single,yes
