age,duration,month,pdays,poutcome,previous,y
37,84,may,1monthto6month,failure,low,no
34,320,may,never,unknown,never,no
37,222,may,1monthto6month,failure,low,no
28,554,may,never,unknown,never,yes
32,302,may,never,unknown,never,no
31,239,may,never,unknown,never,no
60,396,may,never,unknown,never,yes
38,250,may,never,unknown,never,no
36,167,may,6monthsto1year,failure,low,no
54,322,may,6monthsto1year,failure,low,no
35,136,may,6monthsto1year,failure,low,no
35,97,may,never,unknown,never,no
37,206,may,6monthsto1year,failure,low,no
36,281,may,6monthsto1year,failure,low,no
27,62,may,6monthsto1year,failure,low,no
35,183,may,6monthsto1year,failure,low,no
33,487,may,never,unknown,never,no
33,155,may,never,unknown,never,no
30,311,may,6monthsto1year,failure,low,no
38,90,may,never,unknown,never,no
52,402,may,never,unknown,never,no
41,22,may,never,unknown,never,no
40,350,may,6monthsto1year,failure,low,no
58,228,may,never,unknown,never,no
33,175,may,never,unknown,never,no
26,267,may,never,unknown,never,no
37,133,may,never,unknown,never,no
54,160,may,never,unknown,never,no
34,192,may,never,unknown,never,no
32,103,may,1monthto6month,failure,low,no
33,765,may,6monthsto1year,failure,low,yes
52,88,may,6monthsto1year,failure,low,no
29,422,may,6monthsto1year,failure,low,no
37,74,may,1monthto6month,failure,low,no
44,149,may,never,unknown,never,no
25,70,may,6monthsto1year,other,low,no
30,87,may,6monthsto1year,other,low,no
55,233,may,never,unknown,never,no
32,28,may,6monthsto1year,other,low,no
30,346,may,6monthsto1year,other,low,no
28,523,may,6monthsto1year,failure,low,no
34,172,may,never,unknown,never,no
26,265,may,6monthsto1year,failure,low,no
37,82,may,6monthsto1year,failure,low,no
35,151,may,never,unknown,never,no
30,239,may,never,unknown,never,no
32,169,may,never,unknown,never,no
41,358,may,6monthsto1year,failure,low,no
46,116,may,1monthto6month,failure,low,no
40,222,may,6monthsto1year,failure,low,no
34,379,may,1monthto6month,failure,low,no
35,1489,may,never,unknown,never,yes
48,593,may,6monthsto1year,failure,low,no
31,1347,may,6monthsto1year,failure,low,yes
38,69,may,never,unknown,never,no
40,242,may,1monthto6month,failure,low,no
34,307,may,never,unknown,never,no
36,544,may,never,unknown,never,no
26,320,may,never,unknown,never,no
32,129,may,never,unknown,never,no
51,102,may,6monthsto1year,failure,low,no
41,206,may,never,unknown,never,no
31,270,may,6monthsto1years,failure,low,no
31,1369,may,never,unknown,never,no
36,456,may,never,unknown,never,no
38,17,may,1monthto6month,failure,low,no
25,293,may,never,unknown,never,no
26,273,may,never,unknown,never,no
44,155,may,never,unknown,never,no
41,606,may,6monthsto1year,other,low,no
31,142,may,never,unknown,never,no
46,309,may,6monthsto1year,failure,low,no
39,232,may,6monthsto1year,failure,low,no
29,152,may,6monthsto1year,failure,low,no
38,437,may,6monthsto1year,failure,low,no
20,373,may,never,unknown,never,no
37,140,may,never,unknown,never,no
43,167,may,never,unknown,never,no
53,91,may,never,unknown,never,no
34,458,may,never,unknown,never,no
43,284,may,never,unknown,never,no
36,185,may,never,unknown,never,no
34,77,may,never,unknown,never,no
36,467,may,never,unknown,never,no
35,187,may,never,unknown,never,no
60,787,may,never,unknown,never,no
40,1074,may,6monthsto1year,failure,low,yes
35,97,may,never,unknown,never,no
36,362,may,6monthsto1year,failure,low,no
30,165,may,never,unknown,never,no
34,445,may,6monthsto1year,failure,low,no
29,667,may,never,unknown,never,yes
39,151,may,never,unknown,never,no
35,686,may,never,unknown,never,yes
35,157,may,6monthsto1year,failure,low,no
46,22,may,never,unknown,never,no
57,276,may,never,unknown,never,no
31,117,may,never,unknown,never,no
31,232,may,1monthto6month,failure,low,no
22,268,may,6monthsto1year,failure,low,no
45,337,may,never,unknown,never,no
25,796,may,never,unknown,never,no
38,606,may,never,unknown,never,yes
37,55,may,never,unknown,never,no
42,86,may,never,unknown,never,no
37,28,may,6monthsto1year,failure,low,no
30,219,may,never,unknown,never,no
39,183,may,never,unknown,never,no
48,210,may,6monthsto1year,other,low,no
48,25,may,1monthto6month,failure,low,no
56,16,may,1monthto6month,other,low,no
48,113,may,never,unknown,never,no
32,343,may,6monthsto1year,other,low,no
34,315,may,never,unknown,never,no
36,186,may,6monthsto1year,failure,low,no
34,175,may,never,unknown,never,no
26,82,may,never,unknown,never,no
50,83,may,6monthsto1year,other,med,no
26,57,may,never,unknown,never,no
58,270,may,never,unknown,never,no
26,13,may,never,unknown,never,no
29,240,may,never,unknown,never,no
26,413,may,never,unknown,never,no
54,755,may,6monthsto1year,failure,low,no
54,187,may,never,unknown,never,no
35,633,may,never,unknown,never,no
34,370,may,never,unknown,never,no
37,205,may,never,unknown,never,no
25,51,may,6monthsto1year,failure,low,no
31,157,may,6monthsto1year,failure,low,no
34,195,may,never,unknown,never,no
30,512,may,never,unknown,never,no
35,531,may,never,unknown,never,no
53,263,may,never,unknown,never,no
30,98,may,1monthto6month,failure,low,no
26,204,may,never,unknown,never,no
52,82,may,never,unknown,never,no
33,31,may,6monthsto1year,failure,low,no
31,92,may,never,unknown,never,no
28,47,may,never,unknown,never,no
32,923,may,never,unknown,never,yes
32,22,may,never,unknown,never,no
50,149,may,6monthsto1year,failure,low,no
31,98,may,never,unknown,never,no
36,62,may,6monthsto1years,failure,low,no
29,203,may,never,unknown,never,no
31,689,may,never,unknown,never,no
41,102,may,never,unknown,never,no
24,241,may,never,unknown,never,no
28,27,may,6monthsto1year,failure,low,no
34,191,may,6monthsto1year,failure,low,no
24,203,may,never,unknown,never,no
33,277,may,never,unknown,never,no
32,449,may,6monthsto1year,other,low,no
38,722,may,never,unknown,never,no
56,45,may,6monthsto1year,failure,low,no
39,59,may,6monthsto1year,failure,low,no
38,224,may,never,unknown,never,no
31,98,may,1monthto6month,failure,low,no
37,248,may,never,unknown,never,no
29,127,may,never,unknown,never,no
51,189,may,1monthto6month,other,low,no
33,549,may,never,unknown,never,no
37,104,may,6monthsto1year,failure,low,no
27,121,may,6monthsto1year,failure,low,no
33,261,may,6monthsto1year,failure,low,yes
29,103,may,6monthsto1year,failure,low,no
25,348,may,never,unknown,never,no
35,333,may,6monthsto1year,failure,low,no
47,25,may,never,unknown,never,no
30,223,may,never,unknown,never,no
30,381,may,6monthsto1year,other,low,no
53,84,may,6monthsto1year,other,low,no
31,623,may,6monthsto1year,success,low,yes
30,131,may,6monthsto1year,other,low,no
34,132,may,6monthsto1year,failure,low,no
56,104,may,6monthsto1year,failure,low,no
35,19,may,6monthsto1year,failure,low,no
35,366,may,1monthto6month,failure,low,no
43,187,may,never,unknown,never,no
34,50,may,never,unknown,never,no
40,201,may,never,unknown,never,no
34,63,may,6monthsto1year,other,low,no
40,171,may,never,unknown,never,no
43,183,may,6monthsto1year,other,low,no
27,113,may,6monthsto1year,other,low,no
54,329,may,1monthto6month,success,low,no
33,317,may,never,unknown,never,no
32,95,may,6monthsto1year,other,low,no
32,138,may,1monthto6month,failure,low,no
33,1957,may,never,unknown,never,no
26,556,may,never,unknown,never,no
36,49,may,never,unknown,never,no
34,393,may,6monthsto1year,failure,low,no
32,383,may,6monthsto1year,other,low,no
37,334,may,never,unknown,never,no
30,455,may,never,unknown,never,no
32,223,may,6monthsto1year,failure,low,no
50,141,may,6monthsto1year,other,low,no
26,457,may,never,unknown,never,yes
36,327,may,never,unknown,never,no
30,375,may,never,unknown,never,no
39,101,may,never,unknown,never,no
42,757,may,1monthto6month,failure,low,yes
34,46,may,never,unknown,never,no
38,184,may,6monthsto1year,failure,low,no
27,146,may,6monthsto1year,failure,low,no
44,378,may,never,unknown,never,no
38,429,may,1monthto6month,other,low,no
32,213,may,never,unknown,never,no
37,155,may,6monthsto1year,failure,low,no
38,130,may,never,unknown,never,no
33,155,may,never,unknown,never,no
32,107,may,6monthsto1year,failure,low,no
40,87,may,never,unknown,never,no
45,177,may,6monthsto1year,failure,low,no
28,754,may,never,unknown,never,no
35,29,may,never,unknown,never,no
34,48,may,never,unknown,never,no
24,345,may,never,unknown,never,no
28,149,may,6monthsto1year,failure,low,no
35,193,may,never,unknown,never,no
36,252,may,6monthsto1year,failure,low,no
41,69,may,6monthsto1year,failure,low,no
41,198,may,1monthto6month,failure,low,no
36,63,may,1monthto6month,failure,low,no
36,172,may,1monthto6month,failure,low,no
31,47,may,never,unknown,never,no
40,83,may,never,unknown,never,no
31,462,may,never,unknown,never,no
45,397,may,1monthto6month,failure,low,no
58,229,may,never,unknown,never,no
33,1046,may,never,unknown,never,yes
39,1145,may,1monthto6month,failure,low,no
33,159,may,6monthsto1year,failure,low,no
30,56,may,1monthto6month,failure,low,no
47,609,may,never,unknown,never,no
42,1148,may,never,unknown,never,yes
48,133,may,never,unknown,never,no
39,502,may,1months,failure,low,no
41,162,may,never,unknown,never,no
36,855,may,6monthsto1year,failure,low,yes
35,542,may,never,unknown,never,yes
35,91,may,6monthsto1year,failure,low,no
27,245,may,never,unknown,never,no
39,40,may,never,unknown,never,no
44,234,may,6monthsto1year,failure,low,no
38,126,may,never,unknown,never,no
32,93,may,6monthsto1year,failure,low,no
34,219,may,never,unknown,never,no
32,128,may,never,unknown,never,no
30,609,may,6monthsto1year,success,low,yes
33,217,may,1monthto6month,other,low,no
33,302,may,6monthsto1year,failure,low,no
26,223,may,never,unknown,never,no
31,1191,may,never,unknown,never,no
39,406,may,never,unknown,never,no
55,36,may,never,unknown,never,no
21,16,may,never,unknown,never,no
37,551,may,6monthsto1year,failure,low,no
23,158,may,6monthsto1year,failure,low,no
24,278,may,6monthsto1year,other,low,no
41,192,may,1monthto6month,failure,low,no
58,143,may,6monthsto1year,failure,low,no
32,273,may,never,unknown,never,no
58,147,may,6monthsto1year,failure,low,no
25,346,may,never,unknown,never,no
36,272,may,never,unknown,never,no
25,282,may,never,unknown,never,no
46,60,may,never,unknown,never,no
47,50,may,1monthto6month,failure,low,no
45,86,may,6monthsto1years,failure,low,no
32,163,may,never,unknown,never,no
31,229,may,never,unknown,never,no
25,236,may,never,unknown,never,no
54,109,may,6monthsto1years,failure,low,no
39,72,may,never,unknown,never,no
44,122,may,6monthsto1year,failure,low,no
31,529,may,never,unknown,never,no
59,574,may,never,unknown,never,yes
53,213,may,6monthsto1year,failure,low,no
28,128,may,never,unknown,never,no
44,983,may,never,unknown,never,yes
39,168,may,6monthsto1year,failure,low,no
59,31,may,never,unknown,never,no
51,72,may,never,unknown,never,no
54,199,may,6monthsto1year,failure,low,no
37,232,may,never,unknown,never,no
53,279,may,6monthsto1year,other,low,no
57,282,may,6monthsto1years,failure,low,no
60,63,may,never,unknown,never,no
51,282,may,never,unknown,never,no
51,391,may,never,unknown,never,no
47,973,may,6monthsto1years,failure,low,no
41,199,may,never,unknown,never,no
37,219,may,6monthsto1year,failure,low,no
53,176,may,6monthsto1year,other,low,no
37,336,may,never,unknown,never,no
41,17,may,6monthsto1year,failure,low,no
48,275,may,never,unknown,never,no
33,143,may,never,unknown,never,no
30,362,may,6monthsto1year,failure,low,no
57,320,may,never,unknown,never,no
47,166,may,never,unknown,never,no
36,170,may,6monthsto1years,other,low,no
29,54,may,6monthsto1year,failure,low,no
37,569,may,6monthsto1year,failure,low,no
58,161,may,6monthsto1year,failure,low,no
53,57,may,1monthto6month,failure,low,no
44,490,may,never,unknown,never,no
24,59,may,never,unknown,never,no
51,158,may,6monthsto1year,failure,low,no
54,147,may,never,unknown,never,no
48,134,may,6monthsto1year,failure,low,no
46,195,may,never,unknown,never,no
32,447,may,6monthsto1year,failure,low,no
29,293,may,never,unknown,never,no
31,52,may,never,unknown,never,no
34,130,may,1monthto6month,failure,low,no
31,113,may,6monthsto1year,other,low,no
56,263,may,6monthsto1year,failure,low,no
41,105,may,6monthsto1year,failure,low,no
42,155,may,6monthsto1year,failure,low,no
29,142,may,6monthsto1year,failure,low,no
42,448,may,never,unknown,never,no
35,141,may,never,unknown,never,no
42,176,may,6monthsto1year,other,low,no
38,154,may,never,unknown,never,no
37,77,may,never,unknown,never,no
40,148,may,never,unknown,never,no
50,290,may,6monthsto1year,failure,low,no
45,309,may,never,unknown,never,no
39,69,may,never,unknown,never,no
28,275,may,never,unknown,never,no
28,79,may,never,unknown,never,no
28,226,may,6monthsto1year,other,low,no
47,58,may,never,unknown,never,no
25,481,may,never,unknown,never,yes
46,124,may,6monthsto1year,failure,low,no
35,381,may,never,unknown,never,no
43,307,may,never,unknown,never,no
51,355,may,never,unknown,never,no
27,125,may,6monthsto1year,failure,low,no
23,172,may,6monthsto1year,other,low,no
47,118,may,never,unknown,never,no
50,55,may,never,unknown,never,no
41,412,may,never,unknown,never,no
57,361,may,never,unknown,never,no
30,160,may,never,unknown,never,no
34,174,may,6monthsto1year,failure,low,no
47,51,may,6monthsto1years,other,low,no
50,661,may,6monthsto1year,other,low,yes
34,183,may,never,unknown,never,no
48,99,may,never,unknown,never,no
55,110,may,never,unknown,never,no
51,101,may,never,unknown,never,no
43,174,may,6monthsto1year,failure,low,no
53,66,may,6monthsto1year,failure,low,no
40,102,may,never,unknown,never,no
51,136,may,6monthsto1year,failure,low,no
49,190,may,6monthsto1year,other,low,no
36,332,may,never,unknown,never,no
44,228,may,never,unknown,never,no
54,162,may,never,unknown,never,no
50,43,may,never,unknown,never,no
51,623,may,never,unknown,never,yes
55,312,may,never,unknown,never,no
41,56,may,never,unknown,never,no
32,265,may,never,unknown,never,no
35,219,may,never,unknown,never,no
32,446,may,6monthsto1year,failure,low,no
30,263,may,6monthsto1year,failure,low,no
40,135,may,never,unknown,never,no
58,57,may,6monthsto1years,failure,low,no
31,158,may,6monthsto1year,other,low,no
40,228,may,never,unknown,never,no
51,476,may,6monthsto1year,other,low,yes
38,193,may,6monthsto1year,other,low,no
36,122,may,never,unknown,never,no
55,247,may,never,unknown,never,no
32,103,may,6monthsto1year,failure,low,no
34,67,may,never,unknown,never,no
25,159,may,6monthsto1year,failure,low,no
35,121,may,never,unknown,never,no
28,182,may,6monthsto1year,failure,low,no
45,101,may,6monthsto1year,failure,low,no
34,156,may,1monthto6month,success,low,no
60,957,may,never,unknown,never,yes
49,423,may,never,unknown,never,no
34,258,may,never,unknown,never,no
33,349,may,6monthsto1year,failure,low,no
28,281,may,never,unknown,never,no
51,154,may,6monthsto1year,failure,low,no
59,287,may,never,unknown,never,no
28,193,may,never,unknown,never,no
31,356,may,6monthsto1year,failure,low,no
30,94,may,never,unknown,never,no
53,122,may,never,unknown,never,no
47,140,may,never,unknown,never,no
56,135,may,never,unknown,never,no
44,97,may,1monthto6month,failure,low,no
31,590,may,never,unknown,never,no
32,87,may,6monthsto1year,success,low,no
43,92,may,1monthto6month,other,low,no
51,541,may,never,unknown,never,no
23,560,may,6monthsto1years,other,low,no
31,295,may,1monthto6month,other,low,no
36,473,may,never,unknown,never,no
40,195,may,6monthsto1year,failure,low,no
28,225,may,6monthsto1year,failure,low,no
24,166,may,never,unknown,never,no
53,589,may,never,unknown,never,no
44,228,may,never,unknown,never,no
37,101,may,6monthsto1year,failure,low,no
25,258,may,6monthsto1year,failure,low,no
25,178,may,never,unknown,never,no
50,253,may,6monthsto1year,failure,low,no
29,347,may,6monthsto1year,failure,low,yes
48,430,may,6monthsto1years,failure,low,no
36,100,may,6monthsto1year,failure,low,no
43,1030,may,1monthto6month,success,low,yes
31,45,may,1months,failure,low,no
38,127,may,1monthto6month,other,low,no
27,129,may,never,unknown,never,no
36,160,may,6monthsto1year,failure,low,no
53,56,may,6monthsto1year,failure,low,no
40,1254,may,6monthsto1year,failure,low,no
31,895,may,6monthsto1year,failure,low,yes
53,270,may,never,unknown,never,no
45,279,may,6monthsto1years,failure,low,no
48,325,may,never,unknown,never,no
57,539,may,never,unknown,never,no
43,54,may,never,unknown,never,no
45,643,may,never,unknown,never,no
26,798,may,never,unknown,never,yes
30,115,may,never,unknown,never,no
24,95,may,never,unknown,never,no
42,425,may,6monthsto1year,failure,low,no
27,153,may,never,unknown,never,no
35,266,may,1monthto6month,failure,low,no
34,57,may,never,unknown,never,no
32,243,may,never,unknown,never,no
46,33,may,6monthsto1year,failure,low,no
38,330,may,6monthsto1year,failure,low,no
47,308,may,6monthsto1year,failure,low,no
47,50,may,6monthsto1year,failure,low,no
58,245,may,6monthsto1year,failure,low,no
