age,balance,campaign,contact,day,default,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous,y
36,1383,6,telephone,13,no,16,secondary,yes,employed,no,married,may,-1,unknown,0,no
45,700,4,telephone,13,no,29,primary,yes,employed,no,married,may,-1,unknown,0,no
47,0,2,telephone,13,no,20,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,620,4,cellular,13,no,46,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,-302,4,cellular,13,no,152,secondary,yes,employed,no,married,may,366,failure,3,no
42,2835,4,telephone,13,no,61,unknown,yes,employed,no,single,may,350,failure,1,no
46,451,4,cellular,13,no,389,secondary,yes,employed,yes,married,may,-1,unknown,0,no
46,1410,5,telephone,13,no,91,tertiary,yes,employed,no,single,may,175,failure,9,no
33,241,3,cellular,13,no,1108,secondary,yes,employed,no,married,may,-1,unknown,0,no
40,87,3,cellular,13,no,477,unknown,yes,employed,no,married,may,-1,unknown,0,yes
39,481,3,cellular,13,no,197,primary,no,employed,no,married,may,357,other,1,no
47,-553,7,cellular,13,no,8,secondary,yes,employed,no,married,may,-1,unknown,0,no
48,709,2,cellular,13,no,117,secondary,yes,employed,no,married,may,278,other,3,no
39,942,2,cellular,13,no,564,tertiary,yes,employed,no,married,may,265,other,4,no
37,37,2,cellular,13,no,24,primary,yes,employed,no,married,may,362,other,1,no
54,185,6,telephone,13,no,413,tertiary,yes,unemployed,no,divorced,may,-1,unknown,0,no
30,222,3,cellular,13,no,254,secondary,yes,employed,no,single,may,-1,unknown,0,no
57,13,2,cellular,13,no,164,primary,yes,unemployed,no,married,may,366,failure,2,no
39,800,5,cellular,13,no,53,primary,yes,employed,no,married,may,175,failure,6,no
50,3016,5,telephone,13,no,65,secondary,yes,employed,no,married,may,-1,unknown,0,no
29,154,6,cellular,13,no,20,secondary,yes,unemployed,no,single,may,358,failure,9,no
48,3267,5,telephone,13,no,6,primary,yes,employed,no,married,may,-1,unknown,0,no
38,876,7,cellular,13,no,5,tertiary,yes,employed,no,single,may,355,failure,4,no
31,253,5,cellular,13,no,82,tertiary,yes,employed,no,single,may,355,failure,4,no
30,1352,4,cellular,13,no,321,secondary,yes,employed,no,single,may,-1,unknown,0,no
47,10558,3,cellular,13,no,81,primary,yes,employed,no,single,may,174,other,2,no
27,31,2,cellular,13,no,136,secondary,no,employed,no,married,may,-1,unknown,0,no
41,334,4,cellular,13,no,14,secondary,yes,employed,no,single,may,331,other,22,no
42,154,2,cellular,13,no,133,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
36,1088,2,cellular,13,no,77,secondary,yes,employed,no,married,may,345,failure,2,no
33,1078,4,cellular,13,no,320,secondary,yes,employed,no,married,may,175,other,4,no
42,-141,3,cellular,13,no,211,secondary,yes,employed,yes,married,may,345,failure,3,no
43,3,1,telephone,13,no,26,secondary,yes,employed,no,married,may,174,failure,2,no
47,1112,1,cellular,13,no,129,primary,yes,employed,no,married,may,-1,unknown,0,no
34,7263,1,telephone,13,no,38,tertiary,yes,employed,no,single,may,37,failure,1,no
22,241,1,cellular,13,no,200,secondary,yes,unemployed,no,single,may,-1,unknown,0,no
40,964,3,telephone,13,no,95,tertiary,yes,employed,no,married,may,-1,unknown,0,no
57,-663,1,cellular,13,no,210,secondary,yes,unemployed,no,divorced,may,351,failure,2,no
27,2,7,telephone,13,no,15,secondary,no,employed,no,single,may,366,other,10,no
33,20,1,cellular,13,no,259,secondary,yes,employed,yes,married,may,370,failure,3,no
40,406,1,cellular,13,no,130,tertiary,yes,employed,no,single,may,371,failure,1,no
50,-522,3,cellular,13,no,863,primary,yes,employed,no,married,may,-1,unknown,0,yes
47,-98,1,telephone,13,no,211,secondary,yes,employed,yes,married,may,-1,unknown,0,no
55,918,3,cellular,13,no,87,secondary,yes,unemployed,no,married,may,364,failure,1,no
36,319,2,cellular,13,no,774,primary,yes,employed,no,married,may,301,failure,1,yes
28,-97,1,cellular,13,no,129,secondary,yes,employed,no,married,may,-1,unknown,0,no
25,0,9,cellular,13,no,44,secondary,yes,employed,no,single,may,-1,unknown,0,no
28,3589,1,cellular,13,no,348,tertiary,yes,employed,no,married,may,-1,unknown,0,no
32,944,2,cellular,13,no,231,secondary,no,employed,no,married,may,362,other,1,no
33,17,1,cellular,13,no,74,secondary,yes,employed,no,married,may,351,failure,1,no
56,1263,1,cellular,13,no,155,tertiary,yes,employed,no,divorced,may,-1,unknown,0,no
40,82,6,cellular,13,no,135,secondary,yes,employed,no,single,may,370,failure,5,no
32,7444,1,cellular,13,no,22,tertiary,yes,employed,yes,single,may,370,failure,1,no
46,512,1,telephone,13,no,32,primary,no,employed,no,married,may,301,failure,1,no
34,412,1,cellular,13,no,217,primary,yes,employed,no,married,may,287,failure,2,no
33,2000,1,telephone,13,no,25,primary,yes,employed,no,married,may,-1,unknown,0,no
51,516,1,cellular,13,no,370,secondary,yes,employed,no,single,may,363,failure,1,no
58,602,1,cellular,13,no,201,secondary,yes,employed,no,married,may,-1,unknown,0,no
30,115,1,cellular,13,no,152,secondary,no,employed,no,single,may,351,failure,1,no
36,421,5,cellular,13,no,793,tertiary,yes,employed,no,married,may,-1,unknown,0,no
38,7208,1,cellular,13,no,66,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,481,3,cellular,13,no,150,secondary,yes,employed,no,single,may,174,failure,4,no
47,0,1,cellular,13,no,213,tertiary,yes,employed,no,married,may,-1,unknown,0,no
38,864,1,cellular,13,no,364,secondary,yes,employed,no,single,may,348,failure,1,no
34,286,1,cellular,13,no,329,primary,yes,employed,no,single,may,-1,unknown,0,no
33,41,1,cellular,13,no,173,primary,yes,employed,no,married,may,-1,unknown,0,no
28,431,2,cellular,13,no,68,primary,yes,employed,no,single,may,363,failure,2,no
54,324,1,telephone,13,no,51,secondary,yes,employed,no,married,may,-1,unknown,0,no
38,61,1,cellular,13,no,109,secondary,yes,employed,no,single,may,359,failure,8,no
33,312,1,cellular,13,no,23,tertiary,yes,employed,yes,divorced,may,359,failure,3,no
31,1545,1,cellular,13,no,207,secondary,yes,employed,yes,married,may,-1,unknown,0,no
35,0,1,cellular,13,no,1073,secondary,yes,employed,no,single,may,-1,unknown,0,yes
31,397,1,telephone,13,no,134,secondary,yes,employed,no,single,may,350,failure,7,no
38,8637,1,cellular,13,no,193,secondary,yes,employed,no,single,may,-1,unknown,0,no
42,-581,1,cellular,13,yes,224,primary,yes,unemployed,no,married,may,370,failure,2,no
27,321,2,cellular,13,no,173,tertiary,yes,employed,no,single,may,307,other,1,no
32,413,1,telephone,13,no,67,secondary,yes,employed,no,married,may,365,failure,1,no
49,259,1,cellular,13,no,149,secondary,no,employed,no,single,may,-1,unknown,0,no
49,725,6,cellular,13,no,29,secondary,yes,employed,no,single,may,348,other,4,no
36,478,1,cellular,13,no,610,secondary,yes,employed,no,single,may,-1,unknown,0,yes
37,393,1,cellular,13,no,95,secondary,yes,employed,yes,married,may,357,failure,1,no
37,719,1,cellular,13,no,118,secondary,yes,employed,no,divorced,may,365,failure,1,no
33,139,1,cellular,13,no,84,secondary,yes,employed,yes,married,may,-1,unknown,0,no
45,0,3,cellular,13,no,43,primary,yes,employed,no,married,may,-1,unknown,0,no
28,53,1,cellular,13,no,93,secondary,yes,employed,no,single,may,-1,unknown,0,no
42,-580,1,cellular,13,no,172,secondary,yes,employed,yes,divorced,may,-1,unknown,0,no
33,61,1,cellular,13,no,161,primary,yes,employed,no,married,may,-1,unknown,0,no
28,-2,2,cellular,13,yes,172,secondary,yes,employed,yes,single,may,364,failure,5,no
29,912,1,cellular,13,no,785,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,276,1,cellular,13,no,628,primary,yes,employed,yes,married,may,-1,unknown,0,no
50,2809,2,cellular,13,no,200,tertiary,yes,employed,no,married,may,259,failure,9,no
36,2151,1,cellular,13,no,134,secondary,yes,employed,no,single,may,370,failure,1,no
30,25,1,cellular,13,no,51,primary,yes,employed,no,married,may,-1,unknown,0,no
35,-276,1,cellular,13,no,850,primary,yes,employed,no,single,may,-1,unknown,0,yes
31,1301,3,cellular,13,no,140,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
38,-87,1,cellular,13,no,531,primary,yes,employed,no,single,may,-1,unknown,0,no
30,248,1,cellular,13,no,87,secondary,yes,employed,no,single,may,-1,unknown,0,no
51,40,1,cellular,13,no,79,primary,yes,employed,no,married,may,370,failure,1,no
50,100,1,cellular,13,no,157,tertiary,yes,employed,yes,divorced,may,299,failure,3,no
23,14,8,telephone,13,no,19,secondary,yes,employed,yes,married,may,358,failure,1,no
33,56,9,telephone,13,no,9,secondary,yes,employed,no,married,may,-1,unknown,0,no
39,1419,12,cellular,13,no,9,secondary,yes,employed,no,married,may,349,other,1,no
28,458,11,cellular,13,no,19,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,1905,1,cellular,13,no,39,secondary,yes,employed,no,married,may,301,success,2,no
47,4227,1,cellular,13,no,659,primary,yes,employed,no,married,may,-1,unknown,0,yes
46,521,1,cellular,13,no,502,secondary,yes,employed,no,single,may,-1,unknown,0,no
42,664,1,cellular,13,no,113,secondary,yes,employed,no,single,may,-1,unknown,0,no
35,625,1,cellular,13,no,267,secondary,no,employed,no,married,may,-1,unknown,0,no
48,1394,10,telephone,13,no,30,secondary,yes,employed,no,married,may,-1,unknown,0,no
33,1195,4,telephone,13,no,355,tertiary,yes,employed,no,married,may,-1,unknown,0,no
41,925,1,telephone,13,no,43,secondary,yes,employed,no,single,may,-1,unknown,0,no
29,970,1,cellular,13,no,240,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,354,1,telephone,13,no,47,primary,yes,employed,no,married,may,-1,unknown,0,no
39,807,1,cellular,13,no,69,secondary,yes,employed,yes,divorced,may,260,failure,6,no
55,1810,1,cellular,13,no,296,tertiary,yes,employed,no,married,may,-1,unknown,0,no
38,15030,1,cellular,13,no,167,tertiary,yes,employed,no,single,may,174,other,7,no
38,3632,1,cellular,13,no,323,secondary,yes,employed,yes,married,may,-1,unknown,0,no
47,2785,1,cellular,13,no,570,primary,yes,employed,no,single,may,-1,unknown,0,yes
37,-111,4,cellular,13,no,147,secondary,yes,employed,no,single,may,-1,unknown,0,no
38,1401,1,cellular,13,no,516,primary,no,employed,no,married,may,-1,unknown,0,yes
30,55,4,cellular,13,no,177,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
31,1536,1,cellular,13,no,388,tertiary,yes,employed,no,single,may,-1,unknown,0,no
59,61,1,cellular,13,no,61,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
33,0,1,cellular,13,no,585,tertiary,yes,employed,no,single,may,-1,unknown,0,yes
58,6004,1,cellular,13,no,133,secondary,yes,employed,no,married,may,274,failure,6,no
38,447,1,cellular,13,no,699,primary,yes,employed,no,married,may,-1,unknown,0,no
35,1831,2,cellular,13,no,96,secondary,yes,employed,no,married,may,358,failure,2,no
39,0,7,cellular,13,no,6,secondary,yes,employed,no,single,may,175,other,4,no
55,2171,5,telephone,13,no,318,tertiary,yes,employed,yes,divorced,may,176,success,1,no
35,233,1,cellular,13,no,66,secondary,yes,employed,no,married,may,176,failure,1,no
38,1852,1,cellular,13,no,606,primary,yes,employed,no,married,may,-1,unknown,0,yes
39,462,1,cellular,13,no,590,secondary,yes,employed,no,married,may,-1,unknown,0,yes
37,655,1,cellular,13,no,272,secondary,no,employed,no,married,may,342,other,2,no
44,564,2,cellular,13,no,88,tertiary,yes,employed,no,married,may,-1,unknown,0,no
44,669,7,cellular,13,no,15,secondary,yes,employed,no,married,may,-1,unknown,0,no
31,131,1,cellular,13,no,294,secondary,yes,employed,no,married,may,370,failure,1,no
32,99,3,cellular,13,no,152,secondary,yes,employed,no,married,may,-1,unknown,0,no
43,800,1,cellular,13,no,902,primary,yes,employed,no,single,may,-1,unknown,0,yes
55,-636,5,telephone,13,no,15,primary,yes,employed,no,married,may,348,failure,3,no
39,157,1,cellular,13,no,290,primary,yes,employed,no,married,may,-1,unknown,0,no
31,6737,7,cellular,13,no,12,secondary,yes,employed,no,single,may,-1,unknown,0,no
33,221,1,cellular,13,no,669,secondary,yes,employed,no,married,may,355,failure,4,yes
44,1,2,cellular,13,no,123,tertiary,yes,employed,no,married,may,-1,unknown,0,no
33,219,1,cellular,13,no,93,tertiary,yes,employed,no,divorced,may,301,failure,1,no
39,36,1,cellular,13,no,133,tertiary,no,employed,yes,divorced,may,-1,unknown,0,no
57,1615,1,cellular,13,no,99,secondary,yes,employed,no,single,may,-1,unknown,0,no
30,975,2,cellular,13,no,256,secondary,yes,employed,no,married,may,351,failure,2,no
34,1089,3,cellular,13,no,394,secondary,yes,employed,no,married,may,-1,unknown,0,yes
42,2157,1,cellular,13,no,149,secondary,yes,employed,no,married,may,364,failure,2,no
50,0,1,cellular,13,no,131,primary,yes,employed,no,married,may,364,failure,2,no
42,0,3,cellular,13,no,74,secondary,yes,unemployed,no,married,may,-1,unknown,0,no
45,378,2,cellular,13,no,67,tertiary,yes,employed,yes,divorced,may,-1,unknown,0,no
44,2108,2,cellular,13,no,152,secondary,yes,unemployed,no,divorced,may,369,other,1,no
49,39,5,cellular,13,no,27,unknown,yes,employed,no,divorced,may,-1,unknown,0,no
38,3715,2,telephone,13,no,41,primary,yes,employed,no,single,may,327,failure,17,no
32,50,1,cellular,13,no,275,primary,yes,employed,no,married,may,370,failure,2,no
42,0,4,cellular,13,no,116,secondary,yes,employed,no,married,may,-1,unknown,0,no
28,451,1,cellular,13,no,302,secondary,yes,employed,no,divorced,may,301,success,1,yes
33,2565,2,cellular,13,no,128,tertiary,yes,employed,no,single,may,-1,unknown,0,no
32,-684,8,cellular,13,no,11,secondary,yes,employed,no,married,may,299,other,3,no
48,865,2,cellular,13,no,78,secondary,yes,employed,no,married,may,-1,unknown,0,no
41,340,1,cellular,13,no,262,primary,yes,employed,no,single,may,349,failure,1,no
33,308,2,cellular,13,no,147,secondary,yes,employed,no,married,may,-1,unknown,0,no
35,323,1,cellular,13,no,46,secondary,yes,employed,no,married,may,-1,unknown,0,no
46,437,3,cellular,13,no,546,primary,yes,employed,no,married,may,-1,unknown,0,yes
27,456,1,cellular,13,no,104,secondary,no,employed,no,single,may,-1,unknown,0,no
36,828,1,cellular,13,no,1512,primary,no,employed,no,married,may,345,failure,8,yes
45,58,3,telephone,13,no,119,primary,yes,employed,no,married,may,371,failure,3,no
24,493,4,cellular,13,no,85,secondary,yes,unemployed,no,single,may,358,other,1,no
32,2137,1,cellular,13,no,423,secondary,no,employed,no,single,may,349,failure,1,no
50,953,1,cellular,13,no,315,primary,yes,employed,no,married,may,364,failure,2,no
49,119,1,cellular,13,no,78,secondary,yes,employed,no,married,may,-1,unknown,0,no
32,1503,1,cellular,13,no,44,tertiary,yes,employed,yes,married,may,278,failure,2,no
25,1,5,cellular,13,no,9,tertiary,yes,employed,no,single,may,-1,unknown,0,no
48,-139,2,cellular,13,no,75,primary,no,employed,no,single,may,-1,unknown,0,no
43,497,1,cellular,13,no,66,tertiary,no,employed,no,divorced,may,363,failure,22,no
46,3201,3,telephone,13,no,157,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
32,7,1,cellular,13,no,109,primary,yes,employed,no,single,may,-1,unknown,0,no
30,2,6,cellular,13,no,7,primary,yes,employed,yes,married,may,-1,unknown,0,no
53,233,1,cellular,13,no,101,secondary,yes,employed,no,single,may,-1,unknown,0,no
35,2749,1,cellular,13,no,127,tertiary,no,employed,no,single,may,-1,unknown,0,no
33,780,2,cellular,13,no,83,secondary,yes,employed,no,married,may,-1,unknown,0,no
34,496,1,cellular,13,no,333,secondary,yes,employed,no,married,may,-1,unknown,0,yes
33,350,1,cellular,13,no,205,secondary,yes,employed,no,married,may,350,failure,2,no
34,2764,1,cellular,13,no,158,secondary,yes,employed,no,single,may,357,failure,1,no
45,78,1,cellular,13,no,408,secondary,yes,employed,no,married,may,-1,unknown,0,no
36,0,1,telephone,13,no,18,primary,yes,employed,yes,married,may,-1,unknown,0,no
52,7180,1,cellular,13,no,276,secondary,yes,employed,no,married,may,364,success,1,no
27,468,1,cellular,13,no,109,secondary,yes,employed,no,single,may,-1,unknown,0,no
50,246,2,cellular,13,no,234,primary,yes,employed,no,married,may,299,failure,5,no
37,584,1,telephone,13,no,115,tertiary,yes,employed,no,single,may,-1,unknown,0,no
39,3419,1,cellular,13,no,155,primary,yes,employed,no,married,may,327,failure,5,no
35,88,2,cellular,13,no,272,unknown,no,employed,no,single,may,-1,unknown,0,no
28,207,1,cellular,13,no,329,secondary,yes,employed,no,single,may,-1,unknown,0,no
27,0,1,telephone,13,no,363,secondary,yes,employed,no,divorced,may,359,failure,3,no
32,681,1,cellular,13,no,589,secondary,no,employed,yes,single,may,-1,unknown,0,no
42,1080,3,cellular,13,no,951,secondary,yes,employed,yes,single,may,370,failure,4,yes
50,7317,1,cellular,13,no,172,secondary,yes,employed,no,married,may,370,failure,1,no
34,2131,1,cellular,13,no,53,secondary,yes,employed,no,single,may,-1,unknown,0,no
29,172,8,telephone,13,no,34,tertiary,yes,employed,no,single,may,-1,unknown,0,no
53,-1601,2,cellular,13,no,82,secondary,no,employed,yes,married,may,-1,unknown,0,no
40,-375,5,cellular,13,no,60,secondary,yes,employed,no,divorced,may,-1,unknown,0,no
39,141,2,cellular,13,no,788,tertiary,yes,employed,no,married,may,331,other,6,no
27,268,1,cellular,13,no,528,secondary,yes,unemployed,no,single,may,358,failure,2,no
38,18,1,cellular,13,no,296,secondary,no,employed,no,single,may,366,failure,6,no
35,247,1,cellular,13,no,114,secondary,yes,employed,yes,married,may,352,failure,5,no
35,260,6,telephone,13,no,155,secondary,yes,employed,no,married,may,-1,unknown,0,no
35,34,2,cellular,13,no,249,secondary,yes,employed,no,married,may,365,failure,3,no
33,1064,1,cellular,13,no,562,tertiary,yes,employed,no,married,may,-1,unknown,0,yes
40,328,1,cellular,13,no,112,primary,yes,employed,no,married,may,-1,unknown,0,no
52,33,1,cellular,13,no,204,secondary,no,employed,yes,married,may,331,success,3,no
43,190,2,cellular,13,no,168,primary,yes,employed,no,married,may,-1,unknown,0,no
36,413,1,telephone,13,no,60,primary,yes,employed,no,married,may,176,failure,1,no
42,759,1,telephone,13,no,80,primary,yes,employed,no,married,may,343,failure,10,no
39,297,2,cellular,13,no,734,tertiary,yes,employed,no,married,may,-1,unknown,0,yes
37,596,1,cellular,13,no,281,tertiary,yes,employed,no,married,may,345,failure,2,no
51,864,1,cellular,13,no,321,primary,yes,employed,no,married,may,-1,unknown,0,no
29,0,1,cellular,13,no,155,tertiary,yes,employed,no,single,may,351,failure,1,no
36,1969,1,cellular,13,no,87,secondary,yes,employed,yes,married,may,-1,unknown,0,no
29,35,1,cellular,13,no,149,primary,yes,employed,no,married,may,-1,unknown,0,no
28,584,1,cellular,13,no,354,secondary,yes,employed,no,single,may,370,failure,2,no
42,382,1,cellular,13,no,294,secondary,yes,employed,no,single,may,-1,unknown,0,no
29,215,3,cellular,13,no,137,primary,yes,employed,no,single,may,-1,unknown,0,no
32,1779,1,cellular,13,no,191,secondary,yes,employed,no,married,may,342,failure,2,no
35,577,1,cellular,13,no,55,secondary,no,employed,no,married,may,364,failure,1,no
43,3409,1,cellular,13,no,172,secondary,yes,employed,no,married,may,-1,unknown,0,no
